Fraction,Population,Recruitment Duration,Release Duration
0.4025124418462018,Active,2.91,4.01
0.5833231978068355,Irreversibly Silent,2.91,4.01
0.40353582309150277,Active,2.91,4.11
0.5833231978068355,Irreversibly Silent,2.91,4.11
0.4044852492204987,Active,2.91,4.21
0.5833231978068355,Irreversibly Silent,2.91,4.21
0.4053661683335673,Active,2.91,4.31
0.5833231978068355,Irreversibly Silent,2.91,4.31
0.40618343527301226,Active,2.91,4.41
0.5833231978068355,Irreversibly Silent,2.91,4.41
0.40694164910657976,Active,2.91,4.51
0.5833231978068355,Irreversibly Silent,2.91,4.51
0.4076450759448815,Active,2.91,4.61
0.5833231978068355,Irreversibly Silent,2.91,4.61
0.40829767207898865,Active,2.91,4.71
0.5833231978068355,Irreversibly Silent,2.91,4.71
0.4089031048159504,Active,2.91,4.81
0.5833231978068355,Irreversibly Silent,2.91,4.81
0.40946477101223366,Active,2.91,4.91
0.5833231978068355,Irreversibly Silent,2.91,4.91
0.40998581330508727,Active,2.91,5.01
0.5833231978068355,Irreversibly Silent,2.91,5.01
0.1276821222900346,Active,3.01,0.01
0.5974121114976706,Irreversibly Silent,3.01,0.01
0.14754585454201238,Active,3.01,0.11
0.5974121114976706,Irreversibly Silent,3.01,0.11
0.16597430275061043,Active,3.01,0.21
0.5974121114976706,Irreversibly Silent,3.01,0.21
0.18307117525156658,Active,3.01,0.31
0.5974121114976706,Irreversibly Silent,3.01,0.31
0.19893268578149573,Active,3.01,0.41
0.5974121114976706,Irreversibly Silent,3.01,0.41
0.21364810071302526,Active,3.01,0.51
0.5974121114976706,Irreversibly Silent,3.01,0.51
0.22730023072905234,Active,3.01,0.61
0.5974121114976706,Irreversibly Silent,3.01,0.61
0.23996590227236533,Active,3.01,0.71
0.5974121114976706,Irreversibly Silent,3.01,0.71
0.2517163868334078,Active,3.01,0.81
0.5974121114976706,Irreversibly Silent,3.01,0.81
0.2626178355521624,Active,3.01,0.91
0.5974121114976706,Irreversibly Silent,3.01,0.91
0.272731583387945,Active,3.01,1.01
0.5974121114976706,Irreversibly Silent,3.01,1.01
0.2821145450127636,Active,3.01,1.11
0.5974121114976706,Irreversibly Silent,3.01,1.11
0.29081951635751785,Active,3.01,1.21
0.5974121114976706,Irreversibly Silent,3.01,1.21
0.2988954800720124,Active,3.01,1.31
0.5974121114976706,Irreversibly Silent,3.01,1.31
0.3063879319949504,Active,3.01,1.41
0.5974121114976706,Irreversibly Silent,3.01,1.41
0.313339005285787,Active,3.01,1.51
0.5974121114976706,Irreversibly Silent,3.01,1.51
0.3197878166074646,Active,3.01,1.61
0.5974121114976706,Irreversibly Silent,3.01,1.61
0.32577065144638495,Active,3.01,1.71
0.5974121114976706,Irreversibly Silent,3.01,1.71
0.3313211615105121,Active,3.01,1.81
0.5974121114976706,Irreversibly Silent,3.01,1.81
0.33647058095321686,Active,3.01,1.91
0.5974121114976706,Irreversibly Silent,3.01,1.91
0.3412479870870909,Active,3.01,2.01
0.5974121114976706,Irreversibly Silent,3.01,2.01
0.3456801943931916,Active,3.01,2.11
0.5974121114976706,Irreversibly Silent,3.01,2.11
0.34979214478211923,Active,3.01,2.21
0.5974121114976706,Irreversibly Silent,3.01,2.21
0.35360697489144466,Active,3.01,2.31
0.5974121114976706,Irreversibly Silent,3.01,2.31
0.3571461419244055,Active,3.01,2.41
0.5974121114976706,Irreversibly Silent,3.01,2.41
0.3604295371152731,Active,3.01,2.51
0.5974121114976706,Irreversibly Silent,3.01,2.51
0.36347567632124467,Active,3.01,2.61
0.5974121114976706,Irreversibly Silent,3.01,2.61
0.36630178841153105,Active,3.01,2.71
0.5974121114976706,Irreversibly Silent,3.01,2.71
0.36892369538697634,Active,3.01,2.81
0.5974121114976706,Irreversibly Silent,3.01,2.81
0.37135615164482516,Active,3.01,2.91
0.5974121114976706,Irreversibly Silent,3.01,2.91
0.37361284330286654,Active,3.01,3.01
0.5974121114976706,Irreversibly Silent,3.01,3.01
0.3757064623407594,Active,3.01,3.11
0.5974121114976706,Irreversibly Silent,3.01,3.11
0.377648773329561,Active,3.01,3.21
0.5974121114976706,Irreversibly Silent,3.01,3.21
0.37945067274945904,Active,3.01,3.31
0.5974121114976706,Irreversibly Silent,3.01,3.31
0.38112244271289003,Active,3.01,3.41
0.5974121114976706,Irreversibly Silent,3.01,3.41
0.3826734609821076,Active,3.01,3.51
0.5974121114976706,Irreversibly Silent,3.01,3.51
0.38411240794884965,Active,3.01,3.61
0.5974121114976706,Irreversibly Silent,3.01,3.61
0.3854473808063333,Active,3.01,3.71
0.5974121114976706,Irreversibly Silent,3.01,3.71
0.38668589000410414,Active,3.01,3.81
0.5974121114976706,Irreversibly Silent,3.01,3.81
0.3878348995909611,Active,3.01,3.91
0.5974121114976706,Irreversibly Silent,3.01,3.91
0.38890086339075874,Active,3.01,4.01
0.5974121114976706,Irreversibly Silent,3.01,4.01
0.3898897570110868,Active,3.01,4.11
0.5974121114976706,Irreversibly Silent,3.01,4.11
0.39080718747144055,Active,3.01,4.21
0.5974121114976706,Irreversibly Silent,3.01,4.21
0.39165841985560135,Active,3.01,4.31
0.5974121114976706,Irreversibly Silent,3.01,4.31
0.39244814512679776,Active,3.01,4.41
0.5974121114976706,Irreversibly Silent,3.01,4.41
0.39318080736605115,Active,3.01,4.51
0.5974121114976706,Irreversibly Silent,3.01,4.51
0.3938605289188989,Active,3.01,4.61
0.5974121114976706,Irreversibly Silent,3.01,4.61
0.394491132754161,Active,3.01,4.71
0.5974121114976706,Irreversibly Silent,3.01,4.71
0.3950761625984848,Active,3.01,4.81
0.5974121114976706,Irreversibly Silent,3.01,4.81
0.3956189008466666,Active,3.01,4.91
0.5974121114976706,Irreversibly Silent,3.01,4.91
0.39612238424775076,Active,3.01,5.01
0.5974121114976706,Irreversibly Silent,3.01,5.01
0.12334042585213507,Active,3.11,0.01
0.6110260222686035,Irreversibly Silent,3.11,0.01
0.14253418022248449,Active,3.11,0.11
0.6110260222686035,Irreversibly Silent,3.11,0.11
0.16034106081549693,Active,3.11,0.21
0.6110260222686035,Irreversibly Silent,3.11,0.21
0.17686127801948698,Active,3.11,0.31
0.6110260222686035,Irreversibly Silent,3.11,0.31
0.19218780040668057,Active,3.11,0.41
0.6110260222686035,Irreversibly Silent,3.11,0.41
0.20640688351104078,Active,3.11,0.51
0.6110260222686035,Irreversibly Silent,3.11,0.51
0.21959854491867534,Active,3.11,0.61
0.6110260222686035,Irreversibly Silent,3.11,0.61
0.2318370198163322,Active,3.11,0.71
0.6110260222686035,Irreversibly Silent,3.11,0.71
0.24319117579860505,Active,3.11,0.81
0.6110260222686035,Irreversibly Silent,3.11,0.81
0.2537249328154492,Active,3.11,0.91
0.6110260222686035,Irreversibly Silent,3.11,0.91
0.26349755707673267,Active,3.11,1.01
0.6110260222686035,Irreversibly Silent,3.11,1.01
0.27256404359665937,Active,3.11,1.11
0.6110260222686035,Irreversibly Silent,3.11,1.11
0.28097540756840605,Active,3.11,1.21
0.6110260222686035,Irreversibly Silent,3.11,1.21
0.2887789795143499,Active,3.11,1.31
0.6110260222686035,Irreversibly Silent,3.11,1.31
0.29601872076855,Active,3.11,1.41
0.6110260222686035,Irreversibly Silent,3.11,1.41
0.3027353433885722,Active,3.11,1.51
0.6110260222686035,Irreversibly Silent,3.11,1.51
0.30896664468341406,Active,3.11,1.61
0.6110260222686035,Irreversibly Silent,3.11,1.61
0.3147476862779932,Active,3.11,1.71
0.6110260222686035,Irreversibly Silent,3.11,1.71
0.3201109848537525,Active,3.11,1.81
0.6110260222686035,Irreversibly Silent,3.11,1.81
0.3250867210445932,Active,3.11,1.91
0.6110260222686035,Irreversibly Silent,3.11,1.91
0.32970299147795057,Active,3.11,2.01
0.6110260222686035,Irreversibly Silent,3.11,2.01
0.3339857061914795,Active,3.11,2.11
0.6110260222686035,Irreversibly Silent,3.11,2.11
0.3379589658379589,Active,3.11,2.21
0.6110260222686035,Irreversibly Silent,3.11,2.21
0.3416451266874783,Active,3.11,2.31
0.6110260222686035,Irreversibly Silent,3.11,2.31
0.3450649222224784,Active,3.11,2.41
0.6110260222686035,Irreversibly Silent,3.11,2.41
0.3482375727770262,Active,3.11,2.51
0.6110260222686035,Irreversibly Silent,3.11,2.51
0.35118096959474265,Active,3.11,2.61
0.6110260222686035,Irreversibly Silent,3.11,2.61
0.35391176060009744,Active,3.11,2.71
0.6110260222686035,Irreversibly Silent,3.11,2.71
0.35644523406367123,Active,3.11,2.81
0.6110260222686035,Irreversibly Silent,3.11,2.81
0.35879564673670916,Active,3.11,2.91
0.6110260222686035,Irreversibly Silent,3.11,2.91
0.36097622312382943,Active,3.11,3.01
0.6110260222686035,Irreversibly Silent,3.11,3.01
0.36299922712459687,Active,3.11,3.11
0.6110260222686035,Irreversibly Silent,3.11,3.11
0.36487602651357104,Active,3.11,3.21
0.6110260222686035,Irreversibly Silent,3.11,3.21
0.36661715025883024,Active,3.11,3.31
0.6110260222686035,Irreversibly Silent,3.11,3.31
0.3682325334124006,Active,3.11,3.41
0.6110260222686035,Irreversibly Silent,3.11,3.41
0.3697312378597675,Active,3.11,3.51
0.6110260222686035,Irreversibly Silent,3.11,3.51
0.37112165102371153,Active,3.11,3.61
0.6110260222686035,Irreversibly Silent,3.11,3.61
0.37241159699070137,Active,3.11,3.71
0.6110260222686035,Irreversibly Silent,3.11,3.71
0.37360833289520645,Active,3.11,3.81
0.6110260222686035,Irreversibly Silent,3.11,3.81
0.3747185879030447,Active,3.11,3.91
0.6110260222686035,Irreversibly Silent,3.11,3.91
0.3757485981684713,Active,3.11,4.01
0.6110260222686035,Irreversibly Silent,3.11,4.01
0.3767041377650079,Active,3.11,4.11
0.6110260222686035,Irreversibly Silent,3.11,4.11
0.37759062420111567,Active,3.11,4.21
0.6110260222686035,Irreversibly Silent,3.11,4.21
0.3784131456402063,Active,3.11,4.31
0.6110260222686035,Irreversibly Silent,3.11,4.31
0.3791762345202351,Active,3.11,4.41
0.6110260222686035,Irreversibly Silent,3.11,4.41
0.37988418502989973,Active,3.11,4.51
0.6110260222686035,Irreversibly Silent,3.11,4.51
0.38054098047537965,Active,3.11,4.61
0.6110260222686035,Irreversibly Silent,3.11,4.61
0.38115031488601137,Active,3.11,4.71
0.6110260222686035,Irreversibly Silent,3.11,4.71
0.3817156124710787,Active,3.11,4.81
0.6110260222686035,Irreversibly Silent,3.11,4.81
0.3822400449277175,Active,3.11,4.91
0.6110260222686035,Irreversibly Silent,3.11,4.91
0.38272654659993505,Active,3.11,5.01
0.6110260222686035,Irreversibly Silent,3.11,5.01
0.11915131618184582,Active,3.21,0.01
0.6241806043833157,Irreversibly Silent,3.21,0.01
0.13769725677003164,Active,3.21,0.11
0.6241806043833157,Irreversibly Silent,3.21,0.11
0.15490313234636516,Active,3.21,0.21
0.6241806043833157,Irreversibly Silent,3.21,0.21
0.17086577107027573,Active,3.21,0.31
0.6241806043833157,Irreversibly Silent,3.21,0.31
0.18567500370542245,Active,3.21,0.41
0.6241806043833157,Irreversibly Silent,3.21,0.41
0.1994141745515199,Active,3.21,0.51
0.6241806043833157,Irreversibly Silent,3.21,0.51
0.21216060049852845,Active,3.21,0.61
0.6241806043833157,Irreversibly Silent,3.21,0.61
0.22398601120087272,Active,3.21,0.71
0.6241806043833157,Irreversibly Silent,3.21,0.71
0.2349569498808774,Active,3.21,0.81
0.6241806043833157,Irreversibly Silent,3.21,0.81
0.24513517911304594,Active,3.21,0.91
0.6241806043833157,Irreversibly Silent,3.21,0.91
0.2545779647946266,Active,3.21,1.01
0.6241806043833157,Irreversibly Silent,3.21,1.01
0.2633384457880676,Active,3.21,1.11
0.6241806043833157,Irreversibly Silent,3.21,1.11
0.27146591545964865,Active,3.21,1.21
0.6241806043833157,Irreversibly Silent,3.21,1.21
0.27900610685374966,Active,3.21,1.31
0.6241806043833157,Irreversibly Silent,3.21,1.31
0.2860014975726951,Active,3.21,1.41
0.6241806043833157,Irreversibly Silent,3.21,1.41
0.2924914255811382,Active,3.21,1.51
0.6241806043833157,Irreversibly Silent,3.21,1.51
0.29851241248104987,Active,3.21,1.61
0.6241806043833157,Irreversibly Silent,3.21,1.61
0.3040983365242499,Active,3.21,1.71
0.6241806043833157,Irreversibly Silent,3.21,1.71
0.3092806169162263,Active,3.21,1.81
0.6241806043833157,Irreversibly Silent,3.21,1.81
0.31408841560661155,Active,3.21,1.91
0.6241806043833157,Irreversibly Silent,3.21,1.91
0.31854888100489964,Active,3.21,2.01
0.6241806043833157,Irreversibly Silent,3.21,2.01
0.3226870486159133,Active,3.21,2.11
0.6241806043833157,Irreversibly Silent,3.21,2.11
0.32652620566518326,Active,3.21,2.21
0.6241806043833157,Irreversibly Silent,3.21,2.21
0.33008795387196255,Active,3.21,2.31
0.6241806043833157,Irreversibly Silent,3.21,2.31
0.33339232694137955,Active,3.21,2.41
0.6241806043833157,Irreversibly Silent,3.21,2.41
0.3364578965046963,Active,3.21,2.51
0.6241806043833157,Irreversibly Silent,3.21,2.51
0.3393019498229975,Active,3.21,2.61
0.6241806043833157,Irreversibly Silent,3.21,2.61
0.3419405731406173,Active,3.21,2.71
0.6241806043833157,Irreversibly Silent,3.21,2.71
0.3443885386359468,Active,3.21,2.81
0.6241806043833157,Irreversibly Silent,3.21,2.81
0.34665962187747085,Active,3.21,2.91
0.6241806043833157,Irreversibly Silent,3.21,2.91
0.3487666010281966,Active,3.21,3.01
0.6241806043833157,Irreversibly Silent,3.21,3.01
0.350721326070459,Active,3.21,3.11
0.6241806043833157,Irreversibly Silent,3.21,3.11
0.3525347811112794,Active,3.21,3.21
0.6241806043833157,Irreversibly Silent,3.21,3.21
0.3542171397682796,Active,3.21,3.31
0.6241806043833157,Irreversibly Silent,3.21,3.31
0.3557780014604847,Active,3.21,3.41
0.6241806043833157,Irreversibly Silent,3.21,3.41
0.3572261227239848,Active,3.21,3.51
0.6241806043833157,Irreversibly Silent,3.21,3.51
0.35856960767314455,Active,3.21,3.61
0.6241806043833157,Irreversibly Silent,3.21,3.61
0.35981601632273996,Active,3.21,3.71
0.6241806043833157,Irreversibly Silent,3.21,3.71
0.3609723608727536,Active,3.21,3.81
0.6241806043833157,Irreversibly Silent,3.21,3.81
0.36204514337732624,Active,3.21,3.91
0.6241806043833157,Irreversibly Silent,3.21,3.91
0.36304038952370743,Active,3.21,4.01
0.6241806043833157,Irreversibly Silent,3.21,4.01
0.3639636785212052,Active,3.21,4.11
0.6241806043833157,Irreversibly Silent,3.21,4.11
0.3648202445933141,Active,3.21,4.21
0.6241806043833157,Irreversibly Silent,3.21,4.21
0.3656150048987509,Active,3.21,4.31
0.6241806043833157,Irreversibly Silent,3.21,4.31
0.3663523385689443,Active,3.21,4.41
0.6241806043833157,Irreversibly Silent,3.21,4.41
0.3670363948590513,Active,3.21,4.51
0.6241806043833157,Irreversibly Silent,3.21,4.51
0.3676710226357673,Active,3.21,4.61
0.6241806043833157,Irreversibly Silent,3.21,4.61
0.36825979125492936,Active,3.21,4.71
0.6241806043833157,Irreversibly Silent,3.21,4.71
0.36880600936311303,Active,3.21,4.81
0.6241806043833157,Irreversibly Silent,3.21,4.81
0.36931274162322053,Active,3.21,4.91
0.6241806043833157,Irreversibly Silent,3.21,4.91
0.36978282336406104,Active,3.21,5.01
0.6241806043833157,Irreversibly Silent,3.21,5.01
0.115108331713556,Active,3.31,0.01
0.6368911230172275,Irreversibly Silent,3.31,0.01
0.13302798650089062,Active,3.31,0.11
0.6368911230172275,Irreversibly Silent,3.31,0.11
0.14965282950497943,Active,3.31,0.21
0.6368911230172275,Irreversibly Silent,3.31,0.21
0.16507641905373613,Active,3.31,0.31
0.6368911230172275,Irreversibly Silent,3.31,0.31
0.1793855523769662,Active,3.31,0.41
0.6368911230172275,Irreversibly Silent,3.31,0.41
0.19266075928578155,Active,3.31,0.51
0.6368911230172275,Irreversibly Silent,3.31,0.51
0.20497674572273614,Active,3.31,0.61
0.6368911230172275,Irreversibly Silent,3.31,0.61
0.2164028190732946,Active,3.31,0.71
0.6368911230172275,Irreversibly Silent,3.31,0.71
0.2270032754291591,Active,3.31,0.81
0.6368911230172275,Irreversibly Silent,3.31,0.81
0.23683779168478064,Active,3.31,0.91
0.6368911230172275,Irreversibly Silent,3.31,0.91
0.24596169989775074,Active,3.31,1.01
0.6368911230172275,Irreversibly Silent,3.31,1.01
0.254426344462102,Active,3.31,1.11
0.6368911230172275,Irreversibly Silent,3.31,1.11
0.2622793541370944,Active,3.31,1.21
0.6368911230172275,Irreversibly Silent,3.31,1.21
0.2695649175715581,Active,3.31,1.31
0.6368911230172275,Irreversibly Silent,3.31,1.31
0.27632407794965036,Active,3.31,1.41
0.6368911230172275,Irreversibly Silent,3.31,1.41
0.2825948448038214,Active,3.31,1.51
0.6368911230172275,Irreversibly Silent,3.31,1.51
0.28841250642318395,Active,3.31,1.61
0.6368911230172275,Irreversibly Silent,3.31,1.61
0.293809797012617,Active,3.31,1.71
0.6368911230172275,Irreversibly Silent,3.31,1.71
0.29881707477405783,Active,3.31,1.81
0.6368911230172275,Irreversibly Silent,3.31,1.81
0.3034625168126942,Active,3.31,1.91
0.6368911230172275,Irreversibly Silent,3.31,1.91
0.30777235484911436,Active,3.31,2.01
0.6368911230172275,Irreversibly Silent,3.31,2.01
0.31177077891010113,Active,3.31,2.11
0.6368911230172275,Irreversibly Silent,3.31,2.11
0.31548028982570575,Active,3.31,2.21
0.6368911230172275,Irreversibly Silent,3.31,2.21
0.3189217598398728,Active,3.31,2.31
0.6368911230172275,Irreversibly Silent,3.31,2.31
0.32211454613633705,Active,3.31,2.41
0.6368911230172275,Irreversibly Silent,3.31,2.41
0.3250765932031631,Active,3.31,2.51
0.6368911230172275,Irreversibly Silent,3.31,2.51
0.3278246043663729,Active,3.31,2.61
0.6368911230172275,Irreversibly Silent,3.31,2.61
0.3303741228895845,Active,3.31,2.71
0.6368911230172275,Irreversibly Silent,3.31,2.71
0.3327394219959119,Active,3.31,2.81
0.6368911230172275,Irreversibly Silent,3.31,2.81
0.33493381206176503,Active,3.31,2.91
0.6368911230172275,Irreversibly Silent,3.31,2.91
0.33696963974165356,Active,3.31,3.01
0.6368911230172275,Irreversibly Silent,3.31,3.01
0.33885835485674937,Active,3.31,3.11
0.6368911230172275,Irreversibly Silent,3.31,3.11
0.3406105705981015,Active,3.31,3.21
0.6368911230172275,Irreversibly Silent,3.31,3.21
0.3422361170445038,Active,3.31,3.31
0.6368911230172275,Irreversibly Silent,3.31,3.31
0.34374426909615646,Active,3.31,3.41
0.6368911230172275,Irreversibly Silent,3.31,3.41
0.3451434881436016,Active,3.31,3.51
0.6368911230172275,Irreversibly Silent,3.31,3.51
0.34644160438480087,Active,3.31,3.61
0.6368911230172275,Irreversibly Silent,3.31,3.61
0.34764592253853166,Active,3.31,3.71
0.6368911230172275,Irreversibly Silent,3.31,3.71
0.3487632180102243,Active,3.31,3.81
0.6368911230172275,Irreversibly Silent,3.31,3.81
0.34979977329034384,Active,3.31,3.91
0.6368911230172275,Irreversibly Silent,3.31,3.91
0.35076141059454236,Active,3.31,4.01
0.6368911230172275,Irreversibly Silent,3.31,4.01
0.3516535207455811,Active,3.31,4.11
0.6368911230172275,Irreversibly Silent,3.31,4.11
0.35248116074139685,Active,3.31,4.21
0.6368911230172275,Irreversibly Silent,3.31,4.21
0.3532490824644689,Active,3.31,4.31
0.6368911230172275,Irreversibly Silent,3.31,4.31
0.3539615168157501,Active,3.31,4.41
0.6368911230172275,Irreversibly Silent,3.31,4.41
0.35462247293330057,Active,3.31,4.51
0.6368911230172275,Irreversibly Silent,3.31,4.51
0.3552356697121305,Active,3.31,4.61
0.6368911230172275,Irreversibly Silent,3.31,4.61
0.3558045559780045,Active,3.31,4.71
0.6368911230172275,Irreversibly Silent,3.31,4.71
0.35633232865571796,Active,3.31,4.81
0.6368911230172275,Irreversibly Silent,3.31,4.81
0.356821948931845,Active,3.31,4.91
0.6368911230172275,Irreversibly Silent,3.31,4.91
0.3572761564119583,Active,3.31,5.01
0.6368911230172275,Irreversibly Silent,3.31,5.01
0.11120580970450913,Active,3.41,0.01
0.6491724482615584,Irreversibly Silent,3.41,0.01
0.1285200413814049,Active,3.41,0.11
0.6491724482615584,Irreversibly Silent,3.41,0.11
0.1445832070383842,Active,3.41,0.21
0.6491724482615584,Irreversibly Silent,3.41,0.21
0.1594857040957363,Active,3.41,0.31
0.6491724482615584,Irreversibly Silent,3.41,0.31
0.17331139730168585,Active,3.41,0.41
0.6491724482615584,Irreversibly Silent,3.41,0.41
0.1861380957345724,Active,3.41,0.51
0.6491724482615584,Irreversibly Silent,3.41,0.51
0.19803798136474315,Active,3.41,0.61
0.6491724482615584,Irreversibly Silent,3.41,0.61
0.2090780199989117,Active,3.41,0.71
0.6491724482615584,Irreversibly Silent,3.41,0.71
0.2193203354529276,Active,3.41,0.81
0.6491724482615584,Irreversibly Silent,3.41,0.81
0.2288225884206913,Active,3.41,0.91
0.6491724482615584,Irreversibly Silent,3.41,0.91
0.23763824153896282,Active,3.41,1.01
0.6491724482615584,Irreversibly Silent,3.41,1.01
0.24581690451044277,Active,3.41,1.11
0.6491724482615584,Irreversibly Silent,3.41,1.11
0.2534045969388789,Active,3.41,1.21
0.6491724482615584,Irreversibly Silent,3.41,1.21
0.26044401452016835,Active,3.41,1.31
0.6491724482615584,Irreversibly Silent,3.41,1.31
